id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
49363,Dunstable,2336,ENG,England,232,GB,"United Kingdom",51.88571000,-0.52288000,Q919778
49364,Dunswell,2336,ENG,England,232,GB,"United Kingdom",53.80106000,-0.37139000,Q5315748
49366,Durham,2336,ENG,England,232,GB,"United Kingdom",54.77676000,-1.57566000,Q179815
49367,Dursley,2336,ENG,England,232,GB,"United Kingdom",51.68139000,-2.35333000,Q681043
49368,Duxford,2336,ENG,England,232,GB,"United Kingdom",52.09393000,0.15917000,Q1268125
49371,Dymchurch,2336,ENG,England,232,GB,"United Kingdom",51.02544000,0.99392000,Q2796278
49373,Eaglescliffe,2336,ENG,England,232,GB,"United Kingdom",54.52521000,-1.35043000,Q1612793
49375,Earby,2336,ENG,England,232,GB,"United Kingdom",53.91546000,-2.14285000,Q2193132
49376,Earith,2336,ENG,England,232,GB,"United Kingdom",52.35422000,0.03056000,Q2622643
49377,"Earl Shilton",2336,ENG,England,232,GB,"United Kingdom",52.57682000,-1.31536000,Q1612134
49378,"Earls Barton",2336,ENG,England,232,GB,"United Kingdom",52.26627000,-0.75248000,Q2657567
49379,"Earls Colne",2336,ENG,England,232,GB,"United Kingdom",51.92744000,0.70107000,Q643686
49380,Earlsfield,2336,ENG,England,232,GB,"United Kingdom",51.44390000,-0.18540000,Q643686
49382,Easington,2336,ENG,England,232,GB,"United Kingdom",54.78528000,-1.35917000,Q2734833
49383,Easingwold,2336,ENG,England,232,GB,"United Kingdom",54.12010000,-1.19390000,Q1277696
49385,"East Ayton",2336,ENG,England,232,GB,"United Kingdom",54.25480000,-0.47483000,Q4488389
49386,"East Bergholt",2336,ENG,England,232,GB,"United Kingdom",51.97785000,1.01761000,Q2185491
49387,"East Boldon",2336,ENG,England,232,GB,"United Kingdom",54.94452000,-1.42815000,Q2185491
49388,"East Bridgford",2336,ENG,England,232,GB,"United Kingdom",52.97954000,-0.96563000,Q5327942
49390,"East Chevington",2336,ENG,England,232,GB,"United Kingdom",55.28333000,-1.58333000,Q5327978
49391,"East Cowes",2336,ENG,England,232,GB,"United Kingdom",50.75774000,-1.28815000,Q2987335
49392,"East Dean",2336,ENG,England,232,GB,"United Kingdom",51.03979000,-1.60941000,Q2987335
49393,"East Dereham",2336,ENG,England,232,GB,"United Kingdom",52.68333000,0.93333000,Q302893
49395,"East Grinstead",2336,ENG,England,232,GB,"United Kingdom",51.12382000,-0.00610000,Q1277887
49396,"East Hanney",2336,ENG,England,232,GB,"United Kingdom",51.63443000,-1.39518000,Q1948623
49397,"East Harling",2336,ENG,England,232,GB,"United Kingdom",52.43843000,0.93353000,Q2687567
49398,"East Harptree",2336,ENG,England,232,GB,"United Kingdom",51.30111000,-2.62167000,Q2369894
49399,"East Horsley",2336,ENG,England,232,GB,"United Kingdom",51.27358000,-0.43207000,Q4526050
49400,"East Keswick",2336,ENG,England,232,GB,"United Kingdom",53.89430000,-1.45221000,Q2050224
49402,"East Leake",2336,ENG,England,232,GB,"United Kingdom",52.83015000,-1.18103000,Q1807493
49405,"East Markham",2336,ENG,England,232,GB,"United Kingdom",53.25221000,-0.89385000,Q1967854
49406,"East Molesey",2336,ENG,England,232,GB,"United Kingdom",51.39872000,-0.34916000,Q1967854
49407,"East Peckham",2336,ENG,England,232,GB,"United Kingdom",51.21234000,0.38624000,Q2346872
49408,"East Rainton",2336,ENG,England,232,GB,"United Kingdom",54.82513000,-1.48036000,Q5329213
49410,"East Riding of Yorkshire",2336,ENG,England,232,GB,"United Kingdom",53.91667000,-0.50000000,Q21695028
49411,"East Sussex",2336,ENG,England,232,GB,"United Kingdom",50.91667000,0.33333000,Q21694646
49412,"East Tilbury",2336,ENG,England,232,GB,"United Kingdom",51.48053000,0.41714000,Q2135238
49415,"East Wittering",2336,ENG,England,232,GB,"United Kingdom",50.76969000,-0.87444000,Q2230943
49416,Eastbourne,2336,ENG,England,232,GB,"United Kingdom",50.76871000,0.28453000,Q208262
49417,Eastchurch,2336,ENG,England,232,GB,"United Kingdom",51.40673000,0.85766000,Q2661688
49418,Eastington,2336,ENG,England,232,GB,"United Kingdom",51.74722000,-2.32639000,Q957480
49419,Eastleigh,2336,ENG,England,232,GB,"United Kingdom",50.96667000,-1.35000000,Q731069
49420,Eastoft,2336,ENG,England,232,GB,"United Kingdom",53.63624000,-0.78492000,Q5330817
49421,Easton,2336,ENG,England,232,GB,"United Kingdom",50.53333000,-2.45000000,Q5330822
49422,"Easton on the Hill",2336,ENG,England,232,GB,"United Kingdom",52.62733000,-0.50571000,Q959589
49423,Easton-in-Gordano,2336,ENG,England,232,GB,"United Kingdom",51.47592000,-2.69987000,Q3895750
49425,Eastrington,2336,ENG,England,232,GB,"United Kingdom",53.76038000,-0.79325000,Q2141941
49426,Eastry,2336,ENG,England,232,GB,"United Kingdom",51.24639000,1.30776000,Q5330905
49427,Eastwood,2336,ENG,England,232,GB,"United Kingdom",53.00000000,-1.30000000,Q2736112
49428,"Eaton Bray",2336,ENG,England,232,GB,"United Kingdom",51.87697000,-0.59167000,Q1522066
49429,"Eaton Socon",2336,ENG,England,232,GB,"United Kingdom",52.21752000,-0.28925000,Q1520611
49430,Eattington,2336,ENG,England,232,GB,"United Kingdom",52.13333000,-1.60000000,Q926265
49432,Eccles,2336,ENG,England,232,GB,"United Kingdom",53.48333000,-2.33333000,Q2342197
49433,Eccleshall,2336,ENG,England,232,GB,"United Kingdom",52.85789000,-2.24971000,Q2123282
49434,Eccleston,2336,ENG,England,232,GB,"United Kingdom",53.64236000,-2.72162000,Q1911932
49435,Eckington,2336,ENG,England,232,GB,"United Kingdom",52.06667000,-2.11667000,Q5332910
49436,Edenbridge,2336,ENG,England,232,GB,"United Kingdom",51.19172000,0.06729000,Q947442
49437,Edenfield,2336,ENG,England,232,GB,"United Kingdom",53.66674000,-2.30481000,Q5336994
49438,Edgmond,2336,ENG,England,232,GB,"United Kingdom",52.77400000,-2.40967000,Q1624344
49439,Edgware,2336,ENG,England,232,GB,"United Kingdom",51.61280000,-0.27539000,Q1624344
49440,Edgworth,2336,ENG,England,232,GB,"United Kingdom",53.64636000,-2.39401000,Q5337968
49442,Edington,2336,ENG,England,232,GB,"United Kingdom",51.27583000,-2.10639000,Q1018659
49443,"Edith Weston",2336,ENG,England,232,GB,"United Kingdom",52.63786000,-0.63189000,Q2832567
49444,Edwinstowe,2336,ENG,England,232,GB,"United Kingdom",53.19454000,-1.06439000,Q994882
49445,Egham,2336,ENG,England,232,GB,"United Kingdom",51.43158000,-0.55239000,Q746681
49447,Egremont,2336,ENG,England,232,GB,"United Kingdom",54.47941000,-3.52756000,Q2486621
49448,"Eight Ash Green",2336,ENG,England,232,GB,"United Kingdom",51.89587000,0.82280000,Q2010318
49452,Elland,2336,ENG,England,232,GB,"United Kingdom",53.68510000,-1.83878000,Q2265847
49453,Ellerker,2336,ENG,England,232,GB,"United Kingdom",53.75323000,-0.60416000,Q2603169
49454,Ellerton,2336,ENG,England,232,GB,"United Kingdom",53.85000000,-0.93333000,Q2603169
49455,Ellesmere,2336,ENG,England,232,GB,"United Kingdom",52.90838000,-2.89806000,Q988970
49456,"Ellesmere Port",2336,ENG,England,232,GB,"United Kingdom",53.27875000,-2.90134000,Q1011600
49458,"Elm Park",2336,ENG,England,232,GB,"United Kingdom",51.54970000,0.20136000,Q1026799
49459,"Elmstead Market",2336,ENG,England,232,GB,"United Kingdom",51.88219000,0.99482000,Q5366916
49460,Elmswell,2336,ENG,England,232,GB,"United Kingdom",52.23616000,0.91247000,Q1950182
49461,Elsenham,2336,ENG,England,232,GB,"United Kingdom",51.91431000,0.22934000,Q1836076
49462,Elstead,2336,ENG,England,232,GB,"United Kingdom",51.18548000,-0.70536000,Q1927639
49463,Elstree,2336,ENG,England,232,GB,"United Kingdom",51.64030000,-0.29693000,Q19931
49464,Elswick,2336,ENG,England,232,GB,"United Kingdom",53.83836000,-2.88147000,Q2200132
49465,Elvington,2336,ENG,England,232,GB,"United Kingdom",53.92087000,-0.93495000,Q2227450
49466,Elwick,2336,ENG,England,232,GB,"United Kingdom",54.68455000,-1.29559000,Q5368292
49467,Ely,2336,ENG,England,232,GB,"United Kingdom",52.39964000,0.26196000,Q209176
49468,Emberton,2336,ENG,England,232,GB,"United Kingdom",52.13691000,-0.70673000,Q1780420
49469,Embleton,2336,ENG,England,232,GB,"United Kingdom",55.49592000,-1.63619000,Q2337102
49470,Embsay,2336,ENG,England,232,GB,"United Kingdom",53.97664000,-1.99282000,Q5370255
49471,Emley,2336,ENG,England,232,GB,"United Kingdom",53.61395000,-1.63130000,Q5372666
49472,Emneth,2336,ENG,England,232,GB,"United Kingdom",52.64244000,0.20857000,Q2408501
49473,Empingham,2336,ENG,England,232,GB,"United Kingdom",52.66722000,-0.59601000,Q995972
49474,Emsworth,2336,ENG,England,232,GB,"United Kingdom",50.84779000,-0.93697000,Q1219676
49475,Enderby,2336,ENG,England,232,GB,"United Kingdom",52.58778000,-1.20619000,Q1612237
49476,"Enfield Town",2336,ENG,England,232,GB,"United Kingdom",51.65147000,-0.08497000,Q544939
49478,Epping,2336,ENG,England,232,GB,"United Kingdom",51.69815000,0.11055000,Q990775
49479,Epsom,2336,ENG,England,232,GB,"United Kingdom",51.33050000,-0.27011000,Q993164
49480,Epworth,2336,ENG,England,232,GB,"United Kingdom",53.52602000,-0.82399000,Q2409258
49481,Erith,2336,ENG,England,232,GB,"United Kingdom",51.48315000,0.17484000,Q2409258
49484,Esher,2336,ENG,England,232,GB,"United Kingdom",51.36969000,-0.36693000,Q637482
49485,Essendine,2336,ENG,England,232,GB,"United Kingdom",52.70187000,-0.45250000,Q1613175
49486,Essex,2336,ENG,England,232,GB,"United Kingdom",51.83333000,0.58333000,Q21272241
49487,Essington,2336,ENG,England,232,GB,"United Kingdom",52.62910000,-2.05770000,Q2266985
49488,Eton,2336,ENG,England,232,GB,"United Kingdom",51.48833000,-0.60905000,Q617407
49489,"Eton Wick",2336,ENG,England,232,GB,"United Kingdom",51.49722000,-0.63437000,Q1883428
49490,Etton,2336,ENG,England,232,GB,"United Kingdom",53.87848000,-0.51314000,Q5405033
49491,Etwall,2336,ENG,England,232,GB,"United Kingdom",52.88353000,-1.60023000,Q5405104
49492,Euxton,2336,ENG,England,232,GB,"United Kingdom",53.66990000,-2.67615000,Q5414890
49494,Evenwood,2336,ENG,England,232,GB,"United Kingdom",54.62213000,-1.76133000,Q5416796
49495,Evercreech,2336,ENG,England,232,GB,"United Kingdom",51.14806000,-2.50556000,Q2081101
49496,Eversholt,2336,ENG,England,232,GB,"United Kingdom",51.98702000,-0.55983000,Q1520400
49497,Eversley,2336,ENG,England,232,GB,"United Kingdom",51.35387000,-0.88888000,Q2195735
49498,Everton,2336,ENG,England,232,GB,"United Kingdom",52.14581000,-0.24616000,Q1520276
49499,Evesham,2336,ENG,England,232,GB,"United Kingdom",52.09237000,-1.94887000,Q585963
49500,Ewell,2336,ENG,England,232,GB,"United Kingdom",51.34948000,-0.24940000,Q963723
49501,Ewhurst,2336,ENG,England,232,GB,"United Kingdom",51.15448000,-0.44344000,Q5419030
49502,"Ewyas Harold",2336,ENG,England,232,GB,"United Kingdom",51.95358000,-2.89325000,Q3399541
49503,Exeter,2336,ENG,England,232,GB,"United Kingdom",50.72360000,-3.52751000,Q134672
49504,Exhall,2336,ENG,England,232,GB,"United Kingdom",52.46464000,-1.48144000,Q1867842
49505,Exminster,2336,ENG,England,232,GB,"United Kingdom",50.68075000,-3.49706000,Q2388026
49506,Exmouth,2336,ENG,England,232,GB,"United Kingdom",50.61723000,-3.40233000,Q1007093
49507,Exning,2336,ENG,England,232,GB,"United Kingdom",52.26642000,0.37439000,Q2437858
49508,Exton,2336,ENG,England,232,GB,"United Kingdom",52.69106000,-0.63463000,Q3470604
49509,Eye,2336,ENG,England,232,GB,"United Kingdom",52.60800000,-0.19209000,Q1840716
49511,Eynsford,2336,ENG,England,232,GB,"United Kingdom",51.36765000,0.21132000,Q1877197
49512,Eynsham,2336,ENG,England,232,GB,"United Kingdom",51.78077000,-1.37454000,Q1006767
49513,Eythorne,2336,ENG,England,232,GB,"United Kingdom",51.19710000,1.26620000,Q1990804
49515,Failsworth,2336,ENG,England,232,GB,"United Kingdom",53.50484000,-2.16568000,Q2346848
49516,Fairford,2336,ENG,England,232,GB,"United Kingdom",51.70816000,-1.78128000,Q662878
49517,Fairlands,2336,ENG,England,232,GB,"United Kingdom",51.26178000,-0.62141000,Q5430512
49519,Fairlight,2336,ENG,England,232,GB,"United Kingdom",50.87802000,0.65669000,Q762602
49520,Fakenham,2336,ENG,England,232,GB,"United Kingdom",52.82996000,0.84770000,Q237650
49524,Fallowfield,2336,ENG,England,232,GB,"United Kingdom",53.43981000,-2.21572000,Q637582
49525,Falmouth,2336,ENG,England,232,GB,"United Kingdom",50.15441000,-5.07113000,Q478029
49526,Fareham,2336,ENG,England,232,GB,"United Kingdom",50.85162000,-1.17929000,Q1017943
49527,Faringdon,2336,ENG,England,232,GB,"United Kingdom",51.65644000,-1.58676000,Q663599
49528,Farnborough,2336,ENG,England,232,GB,"United Kingdom",51.29424000,-0.75565000,Q547071
49529,Farndon,2336,ENG,England,232,GB,"United Kingdom",53.05000000,-0.85000000,Q5435993
49530,Farnham,2336,ENG,England,232,GB,"United Kingdom",51.21444000,-0.80054000,Q643160
49531,"Farnham Royal",2336,ENG,England,232,GB,"United Kingdom",51.54208000,-0.61584000,Q2512771
49532,Farnsfield,2336,ENG,England,232,GB,"United Kingdom",53.10223000,-1.03320000,Q5436048
49533,Farnworth,2336,ENG,England,232,GB,"United Kingdom",53.55000000,-2.40000000,Q1397011
49535,Faversham,2336,ENG,England,232,GB,"United Kingdom",51.31480000,0.88856000,Q1000115
49536,Fazeley,2336,ENG,England,232,GB,"United Kingdom",52.61443000,-1.69850000,Q2199672
49537,Featherstone,2336,ENG,England,232,GB,"United Kingdom",52.64483000,-2.09315000,Q2108566
49538,Felixstowe,2336,ENG,England,232,GB,"United Kingdom",51.96375000,1.35110000,Q1000656
49539,Felling,2336,ENG,England,232,GB,"United Kingdom",54.95297000,-1.57152000,Q931049
49540,Feltham,2336,ENG,England,232,GB,"United Kingdom",51.44620000,-0.41388000,Q931049
49541,Felton,2336,ENG,England,232,GB,"United Kingdom",55.29768000,-1.71143000,Q2611142
49542,Feltwell,2336,ENG,England,232,GB,"United Kingdom",52.48581000,0.51945000,Q960144
49543,Fenstanton,2336,ENG,England,232,GB,"United Kingdom",52.29903000,-0.06712000,Q2801921
49547,Ferndown,2336,ENG,England,232,GB,"United Kingdom",50.80743000,-1.89975000,Q1406936
49548,"Fernhill Heath",2336,ENG,England,232,GB,"United Kingdom",52.23002000,-2.19659000,Q5445097
49549,Fernhurst,2336,ENG,England,232,GB,"United Kingdom",51.04873000,-0.71789000,Q2595699
49550,Ferrybridge,2336,ENG,England,232,GB,"United Kingdom",53.71058000,-1.27948000,Q1408162
49551,Ferryhill,2336,ENG,England,232,GB,"United Kingdom",54.68333000,-1.55000000,Q283382
49553,Filey,2336,ENG,England,232,GB,"United Kingdom",54.21000000,-0.28917000,Q82334
49554,Finchampstead,2336,ENG,England,232,GB,"United Kingdom",51.36149000,-0.85728000,Q2895759
49555,Findern,2336,ENG,England,232,GB,"United Kingdom",52.87037000,-1.54409000,Q2953519
49557,Findon,2336,ENG,England,232,GB,"United Kingdom",50.86816000,-0.40735000,Q5355915
49558,Finedon,2336,ENG,England,232,GB,"United Kingdom",52.33917000,-0.65008000,Q589867
49559,Finningley,2336,ENG,England,232,GB,"United Kingdom",53.48696000,-0.99083000,Q1618003
49561,Fishburn,2336,ENG,England,232,GB,"United Kingdom",54.68296000,-1.43631000,Q5454712
49563,Fishtoft,2336,ENG,England,232,GB,"United Kingdom",52.96095000,0.02702000,Q3189502
49564,Fitzwilliam,2336,ENG,England,232,GB,"United Kingdom",53.63288000,-1.37690000,Q5455748
49565,"Five Oak Green",2336,ENG,England,232,GB,"United Kingdom",51.18338000,0.35517000,Q5456052
49567,Flamborough,2336,ENG,England,232,GB,"United Kingdom",54.11487000,-0.12274000,Q2854886
49568,Fleckney,2336,ENG,England,232,GB,"United Kingdom",52.53497000,-1.04598000,Q5458348
49569,Fleet,2336,ENG,England,232,GB,"United Kingdom",51.28333000,-0.83333000,Q734696
49570,Fleetwood,2336,ENG,England,232,GB,"United Kingdom",53.92527000,-3.01085000,Q1012507
49571,Flexbury,2336,ENG,England,232,GB,"United Kingdom",50.83509000,-4.54499000,Q1012507
49572,Flimby,2336,ENG,England,232,GB,"United Kingdom",54.68956000,-3.52092000,Q5459390
49573,Flimwell,2336,ENG,England,232,GB,"United Kingdom",51.05502000,0.44531000,Q5459391
49575,Flitwick,2336,ENG,England,232,GB,"United Kingdom",52.00338000,-0.49472000,Q2568532
49576,Flockton,2336,ENG,England,232,GB,"United Kingdom",53.63034000,-1.63945000,Q5459967
49577,Flookburgh,2336,ENG,England,232,GB,"United Kingdom",54.17415000,-2.97214000,Q662167
49578,Flore,2336,ENG,England,232,GB,"United Kingdom",52.23647000,-1.05726000,Q603635
49581,Folkestone,2336,ENG,England,232,GB,"United Kingdom",51.08169000,1.16734000,Q375314
49582,Fontwell,2336,ENG,England,232,GB,"United Kingdom",50.85520000,-0.64831000,Q375314
49583,Ford,2336,ENG,England,232,GB,"United Kingdom",52.71693000,-2.86881000,Q3811439
49584,Fordham,2336,ENG,England,232,GB,"United Kingdom",52.31129000,0.39057000,Q660891
49585,Fordingbridge,2336,ENG,England,232,GB,"United Kingdom",50.92747000,-1.79029000,Q1234233
49586,"Forest Row",2336,ENG,England,232,GB,"United Kingdom",51.09641000,0.03262000,Q1621168
49588,Formby,2336,ENG,England,232,GB,"United Kingdom",53.55838000,-3.06999000,Q2569221
49593,Fortuneswell,2336,ENG,England,232,GB,"United Kingdom",50.56030000,-2.44243000,Q642525
49594,Foulridge,2336,ENG,England,232,GB,"United Kingdom",53.87579000,-2.16864000,Q642525
49595,Foulsham,2336,ENG,England,232,GB,"United Kingdom",52.78182000,1.01049000,Q2595321
49597,"Four Lanes",2336,ENG,England,232,GB,"United Kingdom",50.20163000,-5.24014000,Q5475280
49598,"Four Marks",2336,ENG,England,232,GB,"United Kingdom",51.10735000,-1.04945000,Q2524383
49599,Fowey,2336,ENG,England,232,GB,"United Kingdom",50.33634000,-4.63860000,Q1025790
49600,Fowlmere,2336,ENG,England,232,GB,"United Kingdom",52.09343000,0.07433000,Q1869427
49601,Framlingham,2336,ENG,England,232,GB,"United Kingdom",52.22117000,1.34205000,Q616587
49602,"Frampton on Severn",2336,ENG,England,232,GB,"United Kingdom",51.77054000,-2.36382000,Q5478047
49604,Freckleton,2336,ENG,England,232,GB,"United Kingdom",53.75433000,-2.86489000,Q2472092
49605,Fremington,2336,ENG,England,232,GB,"United Kingdom",51.06955000,-4.13660000,Q2424368
49606,Freshwater,2336,ENG,England,232,GB,"United Kingdom",50.68365000,-1.52616000,Q2428909
49608,Frimley,2336,ENG,England,232,GB,"United Kingdom",51.31667000,-0.74544000,Q1424548
49609,Frinton-on-Sea,2336,ENG,England,232,GB,"United Kingdom",51.83061000,1.24424000,Q1464942
49611,Friston,2336,ENG,England,232,GB,"United Kingdom",50.76402000,0.19930000,Q1011829
49612,Frizington,2336,ENG,England,232,GB,"United Kingdom",54.54185000,-3.49460000,Q5505085
49613,Frodsham,2336,ENG,England,232,GB,"United Kingdom",53.29485000,-2.72745000,Q2464851
49614,Frome,2336,ENG,England,232,GB,"United Kingdom",51.22834000,-2.32211000,Q1242441
49615,Fulbourn,2336,ENG,England,232,GB,"United Kingdom",52.18283000,0.22046000,Q2334717
49616,"Full Sutton",2336,ENG,England,232,GB,"United Kingdom",53.98869000,-0.86758000,Q1807857
49617,"Furnace Green",2336,ENG,England,232,GB,"United Kingdom",51.10742000,-0.16889000,Q1807857
49618,Fylde,2336,ENG,England,232,GB,"United Kingdom",53.83333000,-2.91667000,Q1807857
49620,Gainford,2336,ENG,England,232,GB,"United Kingdom",54.54718000,-1.73601000,Q2298952
49621,Gainsborough,2336,ENG,England,232,GB,"United Kingdom",53.38333000,-0.76667000,Q288082
49623,Galgate,2336,ENG,England,232,GB,"United Kingdom",53.99362000,-2.79201000,Q117813
49625,Gamlingay,2336,ENG,England,232,GB,"United Kingdom",52.15561000,-0.19303000,Q3243125
49627,Garforth,2336,ENG,England,232,GB,"United Kingdom",53.79173000,-1.38067000,Q2559795
49628,Gargrave,2336,ENG,England,232,GB,"United Kingdom",53.98353000,-2.10459000,Q2250483
49629,Garsington,2336,ENG,England,232,GB,"United Kingdom",51.71623000,-1.16129000,Q1946231
49630,Garstang,2336,ENG,England,232,GB,"United Kingdom",53.90081000,-2.77417000,Q1494566
49633,Gateshead,2336,ENG,England,232,GB,"United Kingdom",54.93333000,-1.66667000,Q929034
49634,Geddington,2336,ENG,England,232,GB,"United Kingdom",52.43757000,-0.68965000,Q3209076
49635,"Gedney Hill",2336,ENG,England,232,GB,"United Kingdom",52.68434000,-0.02008000,Q5529718
49637,Germoe,2336,ENG,England,232,GB,"United Kingdom",50.11539000,-5.37881000,Q2182858
49638,"Gerrards Cross",2336,ENG,England,232,GB,"United Kingdom",51.58610000,-0.55543000,Q1854684
49640,Gilberdyke,2336,ENG,England,232,GB,"United Kingdom",53.75297000,-0.73892000,Q2200856
49643,Gillingham,2336,ENG,England,232,GB,"United Kingdom",51.38914000,0.54863000,Q610238
49645,Girton,2336,ENG,England,232,GB,"United Kingdom",52.23333000,0.08333000,Q1527123
49649,Glapwell,2336,ENG,England,232,GB,"United Kingdom",53.18917000,-1.28334000,Q2625957
49652,Glastonbury,2336,ENG,England,232,GB,"United Kingdom",51.14745000,-2.72075000,Q210891
49653,Glazebury,2336,ENG,England,232,GB,"United Kingdom",53.47078000,-2.49823000,Q210891
49654,Glemsford,2336,ENG,England,232,GB,"United Kingdom",52.10351000,0.66912000,Q2524180
49658,Glenfield,2336,ENG,England,232,GB,"United Kingdom",52.64660000,-1.19493000,Q1983221
49661,Glinton,2336,ENG,England,232,GB,"United Kingdom",52.63921000,-0.29629000,Q943351
49662,Glossop,2336,ENG,England,232,GB,"United Kingdom",53.44325000,-1.94900000,Q383912
49663,Gloucester,2336,ENG,England,232,GB,"United Kingdom",51.86568000,-2.24310000,Q170497
49664,Gloucestershire,2336,ENG,England,232,GB,"United Kingdom",51.83333000,-2.16667000,Q21694733
49665,Glusburn,2336,ENG,England,232,GB,"United Kingdom",53.90000000,-2.00000000,Q3298774
49668,Gnosall,2336,ENG,England,232,GB,"United Kingdom",52.78558000,-2.25483000,Q2082941
49669,Gobowen,2336,ENG,England,232,GB,"United Kingdom",52.89615000,-3.03686000,Q3811414
49670,Godalming,2336,ENG,England,232,GB,"United Kingdom",51.18580000,-0.61489000,Q909146
49671,Godmanchester,2336,ENG,England,232,GB,"United Kingdom",52.31939000,-0.17509000,Q1533868
49672,Godshill,2336,ENG,England,232,GB,"United Kingdom",50.63308000,-1.25476000,Q2034581
49673,Godstone,2336,ENG,England,232,GB,"United Kingdom",51.24779000,-0.06914000,Q2954373
49674,Golborne,2336,ENG,England,232,GB,"United Kingdom",53.47693000,-2.59651000,Q1615957
49677,Goole,2336,ENG,England,232,GB,"United Kingdom",53.70324000,-0.87732000,Q1000740
49678,Goosnargh,2336,ENG,England,232,GB,"United Kingdom",53.82200000,-2.67017000,Q2514689
49679,Goostrey,2336,ENG,England,232,GB,"United Kingdom",53.22731000,-2.33919000,Q1968731
49681,Goring,2336,ENG,England,232,GB,"United Kingdom",51.52322000,-1.13342000,Q2319224
49682,Goring-by-Sea,2336,ENG,England,232,GB,"United Kingdom",50.81239000,-0.42194000,Q2379299
49683,Gorleston-on-Sea,2336,ENG,England,232,GB,"United Kingdom",52.57301000,1.73069000,Q369657
49685,Gosberton,2336,ENG,England,232,GB,"United Kingdom",52.86913000,-0.16102000,Q3494700
49686,Gosfield,2336,ENG,England,232,GB,"United Kingdom",51.93657000,0.59197000,Q2646390
49687,Gosforth,2336,ENG,England,232,GB,"United Kingdom",55.00000000,-1.61667000,Q2646390
49688,Gosport,2336,ENG,England,232,GB,"United Kingdom",50.79509000,-1.12902000,Q936263
49689,"Gossops Green",2336,ENG,England,232,GB,"United Kingdom",51.11105000,-0.21728000,Q936263
49690,Gotham,2336,ENG,England,232,GB,"United Kingdom",52.86799000,-1.20558000,Q1015255
49691,Goudhurst,2336,ENG,England,232,GB,"United Kingdom",51.11314000,0.45615000,Q2019734
49694,Goxhill,2336,ENG,England,232,GB,"United Kingdom",53.67635000,-0.33759000,Q2738948
49695,Grain,2336,ENG,England,232,GB,"United Kingdom",51.45591000,0.71126000,Q2738948
49696,"Grange Hill",2336,ENG,England,232,GB,"United Kingdom",51.61185000,0.08612000,Q2738948
49697,Grange-over-Sands,2336,ENG,England,232,GB,"United Kingdom",54.18508000,-2.92488000,Q1477163
49699,Grantham,2336,ENG,England,232,GB,"United Kingdom",52.91149000,-0.64184000,Q846683
49701,Grappenhall,2336,ENG,England,232,GB,"United Kingdom",53.37204000,-2.54675000,Q5597359
49702,Grassington,2336,ENG,England,232,GB,"United Kingdom",54.07140000,-1.99822000,Q2339724
49703,Gravesend,2336,ENG,England,232,GB,"United Kingdom",51.44206000,0.37106000,Q676689
49704,Grays,2336,ENG,England,232,GB,"United Kingdom",51.47566000,0.32521000,Q991532
49705,Greasby,2336,ENG,England,232,GB,"United Kingdom",53.37300000,-3.12330000,Q991532
49706,"Great Amwell",2336,ENG,England,232,GB,"United Kingdom",51.79014000,-0.01669000,Q16550296
49707,"Great Ayton",2336,ENG,England,232,GB,"United Kingdom",54.49148000,-1.13623000,Q1616712
49708,"Great Bardfield",2336,ENG,England,232,GB,"United Kingdom",51.94813000,0.43645000,Q2236374
49709,"Great Barford",2336,ENG,England,232,GB,"United Kingdom",52.15791000,-0.35235000,Q1521199
49710,"Great Barton",2336,ENG,England,232,GB,"United Kingdom",52.27257000,0.76679000,Q5598721
49711,"Great Bedwyn",2336,ENG,England,232,GB,"United Kingdom",51.37950000,-1.60151000,Q995623
49712,"Great Bentley",2336,ENG,England,232,GB,"United Kingdom",51.85333000,1.06379000,Q2351369
49713,"Great Bookham",2336,ENG,England,232,GB,"United Kingdom",51.27916000,-0.37423000,Q948813
49714,"Great Chesterford",2336,ENG,England,232,GB,"United Kingdom",52.06431000,0.19720000,Q1020030
49715,"Great Dunmow",2336,ENG,England,232,GB,"United Kingdom",51.87230000,0.36255000,Q2560256
49716,"Great Eccleston",2336,ENG,England,232,GB,"United Kingdom",53.85315000,-2.87026000,Q1868281
49717,"Great Glen",2336,ENG,England,232,GB,"United Kingdom",52.57548000,-1.03490000,Q2645192
49718,"Great Gonerby",2336,ENG,England,232,GB,"United Kingdom",52.93507000,-0.66685000,Q5599264
49719,"Great Gransden",2336,ENG,England,232,GB,"United Kingdom",52.18546000,-0.14574000,Q1862850
49720,"Great Hanwood",2336,ENG,England,232,GB,"United Kingdom",52.68333000,-2.81667000,Q3812629
49721,"Great Harwood",2336,ENG,England,232,GB,"United Kingdom",53.78512000,-2.40865000,Q2305059
49722,"Great Haywood",2336,ENG,England,232,GB,"United Kingdom",52.80785000,-2.00024000,Q2305059
49723,"Great Horkesley",2336,ENG,England,232,GB,"United Kingdom",51.93821000,0.87551000,Q2744855
49724,"Great Horwood",2336,ENG,England,232,GB,"United Kingdom",51.97351000,-0.88088000,Q2641444
49725,"Great Houghton",2336,ENG,England,232,GB,"United Kingdom",53.55352000,-1.34952000,Q1617097
49726,"Great Leighs",2336,ENG,England,232,GB,"United Kingdom",51.82761000,0.50640000,Q2151811
49727,"Great Malvern",2336,ENG,England,232,GB,"United Kingdom",52.11161000,-2.32515000,Q1004173
